"","Province_State.x","date","total_population","total_deaths","stateAbbrev","pop_not_home","pop_at_home","Province_State.y","total_cases","vaccinations","vaccine_rate","home_rate","not_home_rate","pct_change_cases","pct_change_death","number_change_death","number_change_cases"
"156","Alabama",2021-06-15,4903185,11281,"AL",3934816,968369,"Alabama",548163,3129657,0.638290621300237,0.197497952861252,0.802502047138748,0.0529319751110258,0.0620897640589035,7,290
"157","Alabama",2021-06-16,4903185,11288,"AL",3905593,997592,"Alabama",548323,3141802,0.640767582703896,0.203457956409966,0.796542043590034,0.0291883983413621,0.0620512365925086,7,160
"158","Alabama",2021-06-17,4903185,11288,"AL",3920657,982528,"Alabama",548323,3253283,0.663504028503921,0.200385667683353,0.799614332316647,0,0,0,0
"159","Alabama",2021-06-18,4903185,11306,"AL",3950911,952274,"Alabama",548657,3254330,0.663717563175772,0.19421539264784,0.80578460735216,0.0609130020079451,0.159461374911407,18,334
"160","Alabama",2021-06-19,4903185,11306,"AL",3886931,1016254,"Alabama",548657,3275273,0.667988868459991,0.207264053875185,0.792735946124815,0,0,0,0
"161","Alabama",2021-06-20,4903185,11306,"AL",3827248,1075937,"Alabama",548657,3282193,0.669400195995052,0.219436345966958,0.780563654033042,0,0,0,0
"162","Alabama",2021-06-21,4903185,11311,"AL",3932081,971104,"Alabama",549013,3285448,0.670064050204102,0.198055753556107,0.801944246443893,0.0648857118381807,0.0442243056784086,5,356
"163","Alabama",2021-06-22,4903185,11311,"AL",3914863,988322,"Alabama",549013,3291351,0.671267961539285,0.201567348570368,0.798432651429632,0,0,0,0
"164","Alabama",2021-06-23,4903185,11328,"AL",3920457,982728,"Alabama",549394,3298895,0.672806553291381,0.200426457496505,0.799573542503495,0.0693972638170726,0.150296171868103,17,381
"165","Alabama",2021-06-24,4903185,11328,"AL",3921283,981902,"Alabama",549394,3308713,0.674808925219016,0.200257995568187,0.799742004431813,0,0,0,0
"166","Alabama",2021-06-25,4903185,11336,"AL",3948131,955054,"Alabama",549934,3308961,0.674859504587324,0.194782371050654,0.805217628949346,0.0982901160187399,0.0706214689265572,8,540
"167","Alabama",2021-06-26,4903185,11336,"AL",3891861,1011324,"Alabama",549934,3317156,0.67653086718123,0.206258584980987,0.793741415019013,0,0,0,0
"168","Alabama",2021-06-27,4903185,11336,"AL",3854624,1048561,"Alabama",549934,3330128,0.679176494462273,0.213853036342704,0.786146963657296,0,0,0,0
"169","Alabama",2021-06-28,4903185,11338,"AL",3911568,991617,"Alabama",550451,3341617,0.681519665278793,0.202239360742048,0.797760639257952,0.0940112813537564,0.0176429075511741,2,517
"170","Alabama",2021-06-29,4903185,11338,"AL",3921949,981236,"Alabama",550451,3349904,0.683209791186749,0.20012216549039,0.79987783450961,0,0,0,0
"171","Alabama",2021-06-30,4903185,11352,"AL",3942120,961065,"Alabama",550983,3350607,0.683353167379979,0.196008308884939,0.803991691115061,0.0966480213497656,0.123478567648605,14,532
"172","Alabama",2021-07-01,4903185,11352,"AL",3962238,940947,"Alabama",550983,3365396,0.686369370113508,0.191905261579973,0.808094738420027,0,0,0,0
"173","Alabama",2021-07-02,4903185,11358,"AL",3982380,920805,"Alabama",551298,3365623,0.686415666551435,0.187797319497429,0.812202680502571,0.0571705479116336,0.0528541226215706,6,315
"174","Alabama",2021-07-03,4903185,11358,"AL",3966648,936537,"Alabama",551298,3381996,0.689754924605129,0.19100584619997,0.80899415380003,0,0,0,0
"175","Alabama",2021-07-04,4903185,11358,"AL",3898646,1004539,"Alabama",551298,3382042,0.689764306262154,0.204874790569803,0.795125209430197,0,0,0,0
"176","Alabama",2021-07-06,4903185,11358,"AL",3896497,1006688,"Alabama",551298,3392366,0.691869876417064,0.205313077112122,0.794686922887878,0,0,0,0
"177","Alabama",2021-07-07,4903185,11387,"AL",3945984,957201,"Alabama",552911,3396338,0.692679962106264,0.195220249694841,0.804779750305159,0.292582233202365,0.255326642014442,29,1613
"178","Alabama",2021-07-08,4903185,11387,"AL",3952997,950188,"Alabama",552911,3402487,0.693934044911624,0.193789954896664,0.806210045103336,0,0,0,0
"179","Alabama",2021-07-09,4903185,11398,"AL",3991175,912010,"Alabama",554071,3408591,0.695178950009025,0.186003587464067,0.813996412535933,0.209798683694129,0.0966013875472127,11,1160
"180","Alabama",2021-07-10,4903185,11402,"AL",3948079,955106,"Alabama",554605,3414916,0.696468927849959,0.194792976402073,0.805207023597927,0.0963775400625533,0.0350938761186192,4,534
"181","Alabama",2021-07-11,4903185,11402,"AL",3892314,1010871,"Alabama",554605,3422016,0.697916966216857,0.206166196054197,0.793833803945803,0,0,0,0
"182","Alabama",2021-07-12,4903185,11402,"AL",3952960,950225,"Alabama",555215,3422020,0.69791778201312,0.193797501012097,0.806202498987903,0.109988189792731,0,0,610
"183","Alabama",2021-07-13,4903185,11402,"AL",3965814,937371,"Alabama",555215,3434360,0.700434513484602,0.191175939720814,0.808824060279186,0,0,0,0
"184","Alabama",2021-07-14,4903185,11428,"AL",3932805,970380,"Alabama",556613,3434499,0.700462862404743,0.197908094432496,0.802091905567504,0.251794349936518,0.228030170145588,26,1398
"185","Alabama",2021-07-15,4903185,11439,"AL",3959187,943998,"Alabama",557578,3448153,0.703247582948634,0.192527510179608,0.807472489820392,0.173370007527662,0.096254812740626,11,965
"186","Alabama",2021-07-16,4903185,11442,"AL",3986411,916774,"Alabama",558577,3455086,0.704661561821551,0.186975200813349,0.813024799186651,0.179167757694887,0.0262260687122984,3,999
"187","Alabama",2021-07-17,4903185,11443,"AL",3942360,960825,"Alabama",559478,3455278,0.704700720042177,0.195959361109157,0.804040638890843,0.161302738924096,0.00873973081629842,1,901
"188","Alabama",2021-07-18,4903185,11443,"AL",3886064,1017121,"Alabama",560202,3462968,0.706269088357873,0.207440877715199,0.792559122284801,0.129406339480731,0,0,724
"189","Alabama",2021-07-19,4903185,11443,"AL",3949290,953895,"Alabama",560920,3468625,0.70742282822288,0.194545994083438,0.805454005916562,0.128168053666355,0,0,718
"190","Alabama",2021-07-20,4903185,11460,"AL",3975994,927191,"Alabama",562311,3471361,0.7079808328668,0.189099738231374,0.810900261768626,0.247985452470934,0.148562439919608,17,1391
"191","Alabama",2021-07-21,4903185,11462,"AL",3953354,949831,"Alabama",563943,3485659,0.710896896609041,0.193717145080188,0.806282854919812,0.290230850899231,0.0174520069808004,2,1632
"192","Alabama",2021-07-22,4903185,11468,"AL",3909802,993383,"Alabama",565510,3494632,0.712726931576108,0.202599534792181,0.797400465207819,0.277864961529795,0.0523468853603104,6,1567
"193","Alabama",2021-07-23,4903185,11472,"AL",3966924,936261,"Alabama",567243,3494892,0.712779958333206,0.19094955625782,0.80905044374218,0.306449045993884,0.0348796651552075,4,1733
"194","Alabama",2021-07-24,4903185,11483,"AL",3925944,977241,"Alabama",569131,3504304,0.714699526940142,0.199307388972678,0.800692611027322,0.332837954809495,0.095885634588555,11,1888
"195","Alabama",2021-07-25,4903185,11483,"AL",3881325,1021860,"Alabama",570667,3516558,0.717198718791969,0.208407392337838,0.791592607662162,0.269885140679382,0,0,1536
"196","Alabama",2021-07-26,4903185,11483,"AL",3945687,957498,"Alabama",572070,3527448,0.719419724118099,0.195280822567372,0.804719177432628,0.245852660132795,0,0,1403
"197","Alabama",2021-07-27,4903185,11492,"AL",3951366,951819,"Alabama",574737,3534356,0.720828604264371,0.194122595822919,0.805877404177081,0.466201688604539,0.0783767308194738,9,2667
"198","Alabama",2021-07-28,4903185,11510,"AL",3926155,977030,"Alabama",577463,3557652,0.725579801700323,0.199264355719803,0.800735644280198,0.474303899000761,0.156630699617133,18,2726
"199","Alabama",2021-07-29,4903185,11510,"AL",3957734,945451,"Alabama",577463,3557966,0.725643841706972,0.192823848172157,0.807176151827843,0,0,0,0
"200","Alabama",2021-07-30,4903185,11510,"AL",3975645,927540,"Alabama",577463,3586810,0.731526548559763,0.189170916455324,0.810829083544676,0,0,0,0
"201","Alabama",2021-07-31,4903185,11536,"AL",3935589,967596,"Alabama",585607,3587175,0.731600989968765,0.19734030023342,0.80265969976658,1.41030680753571,0.225890529973927,26,8144
"202","Alabama",2021-08-01,4903185,11536,"AL",3874492,1028693,"Alabama",587405,3603940,0.735020196056237,0.209800976304178,0.790199023695822,0.307031849004535,0,0,1798
"203","Alabama",2021-08-02,4903185,11536,"AL",3936147,967038,"Alabama",589110,3603951,0.73502243949596,0.197226496654725,0.802773503345275,0.290259701568774,0,0,1705
"204","Alabama",2021-08-03,4903185,11542,"AL",3958193,944992,"Alabama",592417,3634744,0.741302643077918,0.192730235550973,0.807269764449027,0.561355264721364,0.0520110957004105,6,3307
"205","Alabama",2021-08-04,4903185,11561,"AL",3981422,921763,"Alabama",595816,3646234,0.743646017843504,0.187992702702427,0.812007297297573,0.573751259670141,0.164616184370137,19,3399
"206","Alabama",2021-08-05,4903185,11574,"AL",3872729,1030456,"Alabama",599633,3651071,0.744632519474586,0.210160538507113,0.789839461492887,0.64063402124146,0.112447020153961,13,3817
"207","Alabama",2021-08-06,4903185,11600,"AL",3962328,940857,"Alabama",603318,3681013,0.750739162401582,0.191886906164055,0.808113093835945,0.614542561867015,0.224641437705198,26,3685
"208","Alabama",2021-08-07,4903185,11624,"AL",3920190,982995,"Alabama",607209,3699467,0.754502838461123,0.200480911897063,0.799519088102937,0.644933517647406,0.206896551724145,24,3891
"209","Alabama",2021-08-08,4903185,11624,"AL",3867155,1036030,"Alabama",607209,3699583,0.754526496552751,0.211297350599661,0.788702649400339,0,0,0,0
"210","Alabama",2021-08-09,4903185,11625,"AL",3923926,979259,"Alabama",612086,3712533,0.757167636954347,0.199718958187382,0.800281041812618,0.803183088524717,0.00860289057122987,1,4877
"211","Alabama",2021-08-10,4903185,11648,"AL",3941401,961784,"Alabama",615901,3730982,0.760930293268559,0.196154948263221,0.803845051736779,0.62327842819474,0.197849462365585,23,3815
"212","Alabama",2021-08-11,4903185,11689,"AL",3918292,984893,"Alabama",619752,3733090,0.761360217899182,0.200868007223876,0.799131992776124,0.625262826330863,0.351991758241765,41,3851
"213","Alabama",2021-08-12,4903185,11724,"AL",3847845,1055340,"Alabama",623919,3748680,0.764539783834385,0.215235607059493,0.784764392940507,0.672365720481749,0.299426811532211,35,4167
"214","Alabama",2021-08-13,4903185,11765,"AL",3948011,955174,"Alabama",627905,3764110,0.767686717919067,0.194806844938545,0.805193155061455,0.638864980870912,0.349709996588188,41,3986
"215","Alabama",2021-08-14,4903185,11765,"AL",3909409,993776,"Alabama",627905,3769434,0.768772542745175,0.202679686775025,0.797320313224975,0,0,0,0
"216","Alabama",2021-08-15,4903185,11798,"AL",3831929,1071256,"Alabama",634897,3792348,0.773445831638007,0.218481660390134,0.781518339609866,1.113544246343,0.280492987675318,33,6992
"217","Alabama",2021-08-16,4903185,11799,"AL",3920790,982395,"Alabama",637363,3815944,0.778258213793687,0.200358542457607,0.799641457542393,0.388409458542105,0.00847601288354038,1,2466
"218","Alabama",2021-08-17,4903185,11832,"AL",3923145,980040,"Alabama",641386,3828166,0.78075087927541,0.199878242407741,0.800121757592259,0.631194468458318,0.279684719043982,33,4023
"219","Alabama",2021-08-18,4903185,11872,"AL",3879482,1023703,"Alabama",645851,3838861,0.782932114533716,0.208783270466034,0.791216729533966,0.696148653073192,0.338066260987158,40,4465
"220","Alabama",2021-08-19,4903185,11914,"AL",3957326,945859,"Alabama",649741,3857905,0.786816120542056,0.192907059390988,0.807092940609012,0.602306104658812,0.35377358490567,42,3890
"221","Alabama",2021-08-20,4903185,11942,"AL",3957855,945330,"Alabama",653540,3888601,0.793076541064635,0.1927991703352,0.8072008296648,0.584694516738216,0.235017626321965,28,3799
"222","Alabama",2021-08-21,4903185,12000,"AL",3914139,989046,"Alabama",659750,3906516,0.796730288577731,0.201715007693979,0.798284992306021,0.9502096275668,0.485680790487364,58,6210
"223","Alabama",2021-08-22,4903185,12000,"AL",3866950,1036235,"Alabama",663065,3916146,0.798694318081002,0.211339160158142,0.788660839841858,0.502463054187197,0,0,3315
"224","Alabama",2021-08-23,4903185,12000,"AL",3922143,981042,"Alabama",665653,3943465,0.804266002608509,0.200082599371633,0.799917400628367,0.390308642440784,0,0,2588
"225","Alabama",2021-08-24,4903185,12000,"AL",3881972,1021213,"Alabama",665653,3963352,0.808321937679284,0.208275437292291,0.791724562707709,0,0,0,0
"226","Alabama",2021-08-25,4903185,12000,"AL",3878532,1024653,"Alabama",665653,3966712,0.809007206540239,0.208977022078506,0.791022977921494,0,0,0,0
"227","Alabama",2021-08-26,4903185,12103,"AL",3849055,1054130,"Alabama",676795,3988529,0.813456763307931,0.214988828689923,0.785011171310077,1.67384508144635,0.858333333333339,103,11142
"228","Alabama",2021-08-27,4903185,12153,"AL",3917503,985682,"Alabama",681828,4044688,0.824910338891965,0.201028923036761,0.798971076963239,0.743652065987477,0.413120713872583,50,5033
"229","Alabama",2021-08-28,4903185,12219,"AL",3875243,1027942,"Alabama",688018,4072870,0.830658031463222,0.209647810555792,0.790352189444208,0.907853593574925,0.543075783757097,66,6190
"230","Alabama",2021-08-29,4903185,12222,"AL",3834697,1068488,"Alabama",691451,4097445,0.835670079754282,0.21791712937611,0.78208287062389,0.498969503704849,0.0245519273262884,3,3433
"231","Alabama",2021-08-30,4903185,12222,"AL",3898723,1004462,"Alabama",694523,4112942,0.83883067842637,0.20485908649174,0.79514091350826,0.444283108998333,0,0,3072
"232","Alabama",2021-08-31,4903185,12283,"AL",3910650,992535,"Alabama",699729,4136247,0.843583711403914,0.202426585984416,0.797573414015584,0.749579207600037,0.499099983636064,61,5206
"233","Alabama",2021-09-01,4903185,12291,"AL",3869015,1034170,"Alabama",704420,4139337,0.844213914017113,0.210918005337347,0.789081994662653,0.670402398642911,0.0651306684034791,8,4691
"234","Alabama",2021-09-02,4903185,12330,"AL",3855808,1047377,"Alabama",709732,4158442,0.848110360918464,0.213611560648844,0.786388439351156,0.754095567985003,0.317305345374663,39,5312
"235","Alabama",2021-09-03,4903185,12394,"AL",3884528,1018657,"Alabama",714860,4178419,0.852184651405158,0.207754143480207,0.792245856519793,0.722526249344813,0.519059205190597,64,5128
"236","Alabama",2021-09-04,4903185,12414,"AL",3925069,978116,"Alabama",719280,4209610,0.858546026715288,0.199485844405218,0.800514155594782,0.618302884480881,0.161368404066486,20,4420
"237","Alabama",2021-09-07,4903185,12420,"AL",3908621,994564,"Alabama",727360,4237710,0.864276995463153,0.202840398638844,0.797159601361156,1.12334556779001,0.048332527791195,6,8080
"238","Alabama",2021-09-08,4903185,12488,"AL",3900327,1002858,"Alabama",732151,4252635,0.867320935269626,0.20453195219026,0.79546804780974,0.658683457985032,0.547504025764889,68,4791
"239","Alabama",2021-09-09,4903185,12552,"AL",3877604,1025581,"Alabama",736518,4255847,0.867976019668848,0.209166286811532,0.790833713188468,0.596461658865444,0.512491992312625,64,4367
"240","Alabama",2021-09-10,4903185,12605,"AL",3922713,980472,"Alabama",741318,4287769,0.874486481746049,0.19996634840415,0.80003365159585,0.651715233028938,0.422243467176542,53,4800
"241","Alabama",2021-09-11,4903185,12673,"AL",3903300,999885,"Alabama",745812,4292244,0.875399153815326,0.203925611617755,0.796074388382245,0.606217574644075,0.539468464894877,68,4494
"242","Alaska",2021-01-01,740995,206,"AK",506099,231339,"Alaska",47019,13772,0.0185858204171418,0.312200487182774,0.682999210520989,1.94263165882531,2.48756218905473,5,896
"243","Alaska",2021-01-02,740995,215,"AK",519008,218430,"Alaska",47821,18401,0.02483282613243,0.29477931699944,0.700420380704323,1.70569344307621,4.36893203883495,9,802
"244","Alaska",2021-01-04,740995,218,"AK",510439,226999,"Alaska",48382,18937,0.0255561778419557,0.306343497594451,0.688856200109312,1.17312477781728,1.39534883720931,3,561
"245","Alaska",2021-01-05,740995,218,"AK",520283,217155,"Alaska",48582,19050,0.0257086754971356,0.293058657615773,0.70214104008799,0.41337687569758,0,0,200
"246","Alaska",2021-01-06,740995,220,"AK",527356,210082,"Alaska",48922,20106,0.027133786327843,0.283513384030931,0.711686313672832,0.699847680210786,0.917431192660545,2,340
"247","Alaska",2021-01-07,740995,223,"AK",526471,210967,"Alaska",49255,21830,0.0294603877219145,0.284707724073712,0.710491973630051,0.680675360778382,1.36363636363637,3,333
"248","Alaska",2021-01-08,740995,223,"AK",527782,209656,"Alaska",49660,24562,0.0331473221816611,0.282938481366271,0.712261216337492,0.822251548066188,0,0,405
"249","Alaska",2021-01-09,740995,224,"AK",518235,219203,"Alaska",49979,25058,0.0338166924203267,0.295822508923812,0.699377188779951,0.642368103101076,0.448430493273544,1,319
"250","Alaska",2021-01-11,740995,224,"AK",519246,218192,"Alaska",50413,35027,0.0472702244954419,0.294458127247822,0.700741570455941,0.868364713179526,0,0,434
"251","Alaska",2021-01-12,740995,225,"AK",522435,215003,"Alaska",50544,35838,0.048364698817131,0.290154454483499,0.705045243220265,0.259853609188099,0.446428571428581,1,131
"252","Alaska",2021-01-13,740995,226,"AK",528724,208714,"Alaska",50840,38680,0.0522000823217431,0.281667217727515,0.713532479976248,0.585628363406143,0.444444444444447,1,296
"253","Alaska",2021-01-14,740995,228,"AK",525355,212083,"Alaska",51185,43348,0.0584997199711199,0.286213807110709,0.708985890593054,0.678599527930768,0.884955752212391,2,345
"254","Alaska",2021-01-15,740995,229,"AK",528353,209085,"Alaska",51485,54946,0.0741516474470138,0.282167895869743,0.71303180183402,0.586109211683117,0.43859649122806,1,300
"255","Alaska",2021-01-19,740995,230,"AK",512292,225146,"Alaska",52243,69047,0.0931814654619802,0.303842805956855,0.691356891746908,1.47227347771195,0.436681222707413,1,758
